664.400024, -200.199997, -1.423000 , 694.318604, -149.932892, -1.608863 , 51.369328, -27.983841, 0.185863 , 3.212467, 0.066135, 2.508034, -0.140630
667.099976, -220.100006, -1.452000 , 692.345947, -171.594345, -1.714361 , 51.618645, -18.046442, 0.262361 , 3.127951, 0.177030, 2.485024, -0.105498
669.200012, -240.100006, -1.474000 , 688.453857, -193.919891, -1.772427 , 49.100483, -9.615401, 0.298427 , 3.034008, 0.256783, 2.588567, -0.058066
671.099976, -260.700012, -1.489000 , 684.075134, -214.922546, -1.780245 , 47.474838, -3.173501, 0.291245 , 2.963159, 0.295542, 2.519538, -0.007818
672.700012, -281.200012, -1.496000 , 679.803406, -236.313400, -1.755558 , 45.427624, 1.263749, 0.259558 , 2.930365, 0.290364, 2.588567, 0.024687
674.099976, -301.500000, -1.502000 , 676.315674, -257.797028, -1.707913 , 43.595642, 3.778746, 0.205913 , 2.917060, 0.260017, 2.542548, 0.047645
675.400024, -321.899994, -1.509000 , 674.016724, -279.426270, -1.645462 , 42.252197, 4.547837, 0.136462 , 2.913899, 0.207097, 2.600071, 0.062451
676.700012, -342.399994, -1.512000 , 673.130432, -301.186920, -1.577542 , 41.188057, 3.847519, 0.065542 , 2.805939, 0.137787, 2.623081, 0.067920
677.799988, -362.700012, -1.519000 , 673.557007, -322.947632, -1.524848 , 39.905315, 2.412604, 0.005848 , 2.788622, 0.066634, 2.577062, 0.052694
678.799988, -383.000000, -1.522000 , 674.767883, -344.187927, -1.502852 , 38.996265, 1.387768, -0.019148 , 2.778706, 0.006519, 2.508034, 0.021996
679.900024, -405.799988, -1.525000 , 676.150391, -365.473083, -1.509019 , 40.481472, 1.252787, -0.015981 , 2.744618, -0.018773, 2.531043, -0.006167
680.700012, -425.899994, -1.535000 , 677.223206, -386.782990, -1.531970 , 39.222481, 1.955813, -0.003030 , 2.722754, -0.015644, 2.496529, -0.022951
681.400024, -448.600006, -1.540000 , 677.757141, -407.933685, -1.559144 , 40.706005, 3.168800, 0.019144 , 2.708007, -0.002502, 2.473519, -0.027174
682.000000, -471.299988, -1.543000 , 677.787903, -428.994446, -1.579527 , 42.267159, 4.581299, 0.036527 , 2.661148, 0.019992, 2.542548, -0.020383
682.599976, -493.500000, -1.548000 , 677.428040, -449.976227, -1.596363 , 43.377331, 6.282901, 0.048363 , 2.660019, 0.037754, 2.496529, -0.016836
683.000000, -516.000000, -1.553000 , 676.789429, -470.923737, -1.606183 , 44.828320, 7.801446, 0.053183 , 2.658795, 0.050046, 2.473519, -0.009820
683.299988, -538.000000, -1.559000 , 676.030151, -491.908661, -1.607744 , 45.791340, 8.967460, 0.048744 , 2.658290, 0.055270, 2.508034, -0.001561
683.500000, -560.000000, -1.562000 , 675.305420, -512.915527, -1.602820 , 46.797958, 9.697934, 0.040820 , 2.658987, 0.051140, 2.485024, 0.004924
683.599976, -581.500000, -1.577000 , 674.696777, -533.953735, -1.596617 , 47.300560, 10.127747, 0.019616 , 2.660030, 0.043408, 2.496529, 0.006203
682.900024, -603.200012, -1.624000 , 674.180908, -555.160095, -1.593622 , 47.828403, 9.813287, -0.030378 , 2.661783, 0.022313, 2.531043, 0.002995
680.900024, -623.599976, -1.711000 , 673.641418, -576.262329, -1.599090 , 47.113354, 8.594866, -0.111910 , 2.661121, -0.027778, 2.554052, -0.005468
676.900024, -643.200012, -1.833000 , 672.824036, -597.321045, -1.620091 , 45.622391, 6.331725, -0.212909 , 2.658022, -0.109645, 2.485024, -0.021001
669.500000, -664.200012, -1.986000 , 671.258484, -618.226685, -1.670994 , 45.918648, 2.849065, -0.315006 , 2.614287, -0.211274, 2.508034, -0.050903
659.400024, -682.900024, -2.141000 , 668.378113, -638.127502, -1.758078 , 45.661247, -0.484967, -0.382922 , 2.543226, -0.300197, 2.381481, -0.087083
646.400024, -699.700012, -2.317000 , 662.698059, -659.531189, -1.902311 , 43.286263, -2.336634, -0.414689 , 2.481208, -0.300197, 2.323958, -0.144233
630.700012, -713.700012, -2.509000 , 654.001831, -678.879395, -2.084092 , 41.775696, -3.200254, -0.424908 , 2.448036, -0.300197, 2.185901, -0.181780
611.599976, -724.700012, -2.725000 , 642.284058, -695.693909, -2.274763 , 41.970963, -4.615770, -0.450237 , 2.436764, -0.300197, 2.185901, -0.190672
591.599976, -730.599976, -2.989000 , 627.605042, -709.797852, -2.477582 , 41.174900, -5.806973, -0.511418 , 2.408128, -0.300197, 2.151386, -0.202819
571.000000, -731.000000, -3.250000 , 608.793091, -721.270020, -2.710366 , 38.400265, -6.957707, -0.539634 , 2.332506, -0.300197, 2.024834, -0.232784
551.000000, -726.400024, -3.488000 , 588.388062, -727.963928, -2.938838 , 36.307262, -9.060656, -0.549162 , 2.294436, -0.300197, 2.059349, -0.228471
532.599976, -717.099976, -3.731000 , 567.050659, -729.760071, -3.176391 , 34.870285, -11.453857, -0.554609 , 2.281050, -0.300197, 2.082358, -0.237553
516.500000, -703.500000, -3.952000 , 545.608093, -726.738403, -3.386789 , 33.878510, -15.477436, -0.565211 , 2.380705, -0.300197, 2.139882, -0.210398
503.799988, -687.599976, -4.122000 , 526.333252, -720.147644, -3.555341 , 33.717514, -20.741938, -0.566659 , 2.597408, -0.300197, 2.036339, -0.168552
493.100006, -669.099976, -4.256000 , 507.015137, -709.492615, -3.735921 , 34.146984, -25.674496, -0.520079 , 2.513747, -0.300197, 1.967311, -0.180580
484.600006, -650.200012, -4.328000 , 490.758606, -695.779541, -3.948731 , 37.181694, -27.072933, -0.379269 , 2.522367, -0.300197, 2.036339, -0.212810
477.399994, -630.400024, -4.392000 , 478.203918, -678.297241, -4.230458 , 42.814407, -21.487583, -0.161542 , 2.681615, -0.300197, 1.806244, -0.281727
471.000000, -609.099976, -4.453000 , 470.816589, -657.633667, -4.507629 , 47.482521, -10.048043, 0.054629 , 2.849508, -0.167783, 1.921292, -0.277171
465.799988, -586.900024, -4.507000 , 468.618652, -635.466675, -4.719487 , 48.545418, 3.163327, 0.212487 , 2.883206, 0.051748, 2.128377, -0.211858
461.600006, -564.599976, -4.549000 , 470.102692, -615.088013, -4.850680 , 48.833923, 15.381337, 0.301681 , 2.818571, 0.213458, 2.208910, -0.131193
458.600006, -544.400024, -4.578000 , 473.834259, -593.876648, -4.922381 , 45.214142, 25.213099, 0.344381 , 2.712640, 0.300197, 2.335462, -0.071700
456.200012, -523.799988, -4.609000 , 478.642151, -572.224976, -4.939420 , 42.130955, 32.766014, 0.330420 , 2.666615, 0.300197, 2.300948, -0.017039
454.200012, -502.899994, -4.631000 , 483.528290, -550.039185, -4.918912 , 40.123478, 38.371315, 0.287912 , 2.659698, 0.300197, 2.404491, 0.020508
452.500000, -482.200012, -4.628000 , 487.288055, -530.299683, -4.882294 , 41.524799, 42.420258, 0.254294 , 2.695804, 0.298764, 2.415996, 0.036618
450.500000, -461.399994, -4.598000 , 490.236755, -510.206512, -4.833906 , 43.629791, 45.359978, 0.235906 , 2.721216, 0.266274, 2.439005, 0.048388
447.600006, -440.700012, -4.554000 , 492.187439, -489.312500, -4.777052 , 45.629719, 47.635506, 0.223053 , 2.731883, 0.248696, 2.508034, 0.056853
443.799988, -420.100006, -4.497000 , 492.887817, -468.429138, -4.714772 , 48.212006, 49.202869, 0.217772 , 2.728231, 0.236418, 2.508034, 0.062280
438.600006, -400.100006, -4.425000 , 492.197723, -447.096497, -4.645328 , 50.482498, 50.327953, 0.220327 , 2.731714, 0.231574, 2.496529, 0.069445
431.799988, -380.200012, -4.336000 , 489.989471, -425.790894, -4.572892 , 53.238964, 51.285061, 0.236892 , 2.730390, 0.234444, 2.611576, 0.072435
423.600006, -362.000000, -4.237000 , 486.184265, -404.866211, -4.492110 , 55.505180, 51.705673, 0.255110 , 2.720181, 0.251281, 2.531043, 0.080782
413.299988, -344.500000, -4.131000 , 480.582520, -384.320709, -4.400304 , 58.555866, 51.805779, 0.269304 , 2.708017, 0.269621, 2.519538, 0.091806
401.399994, -328.100006, -4.033000 , 473.041901, -364.656128, -4.292134 , 62.604591, 50.493347, 0.259134 , 2.698047, 0.283847, 2.496529, 0.108170
386.200012, -311.299988, -3.923000 , 463.363007, -346.122314, -4.170100 , 69.650024, 48.120636, 0.247100 , 2.705869, 0.273308, 2.473519, 0.122035
369.200012, -296.299988, -3.803000 , 451.591370, -329.118256, -4.043620 , 76.833099, 44.295036, 0.240620 , 2.714991, 0.260607, 2.496529, 0.126480
350.600006, -283.700012, -3.669000 , 437.816010, -313.813202, -3.915468 , 83.424034, 39.419102, 0.246468 , 2.720079, 0.253057, 2.496529, 0.128152
330.799988, -273.799988, -3.535000 , 422.298248, -300.541901, -3.782764 , 89.321564, 33.297432, 0.247764 , 2.716799, 0.257545, 2.404491, 0.132704
310.000000, -266.899994, -3.392000 , 405.234558, -289.530060, -3.646603 , 94.295174, 26.270918, 0.254603 , 2.716503, 0.257132, 2.415996, 0.136161
288.700012, -263.000000, -3.254000 , 386.590851, -280.919189, -3.501935 , 97.922134, 17.747385, 0.247935 , 2.712253, 0.262011, 2.404491, 0.144669
267.299988, -261.899994, -3.124000 , 364.695007, -274.736481, -3.331659 , 98.066223, 5.794945, 0.207659 , 2.717247, 0.252960, 2.404491, 0.170275
246.000000, -263.799988, -2.983000 , 344.708252, -272.407349, -3.183546 , 98.982399, -4.459901, 0.200546 , 2.742662, 0.209335, 2.415996, 0.148114
225.000000, -268.799988, -2.836000 , 324.567047, -272.988831, -3.041913 , 98.655960, -14.076405, 0.205913 , 2.746780, 0.199356, 2.427500, 0.141632
205.199997, -276.600006, -2.693000 , 304.772186, -276.281006, -2.911658 , 97.024284, -22.383301, 0.218658 , 2.743722, 0.202039, 2.462014, 0.130256
186.399994, -287.299988, -2.549000 , 285.459778, -282.101013, -2.786119 , 94.676147, -29.602322, 0.237118 , 2.736059, 0.212467, 2.473519, 0.125539
169.600006, -300.500000, -2.409000 , 264.877380, -291.502106, -2.640154 , 87.873123, -37.908501, 0.231154 , 2.724177, 0.228917, 2.369977, 0.145965
154.800003, -315.700012, -2.273000 , 247.925323, -302.252930, -2.512669 , 83.217415, -43.909126, 0.239669 , 2.727361, 0.220630, 2.439005, 0.127485
142.000000, -333.000000, -2.142000 , 232.153076, -315.404755, -2.380419 , 77.409950, -49.445621, 0.238419 , 2.721349, 0.227472, 2.485024, 0.132250
131.300003, -351.899994, -2.027000 , 218.038086, -330.652161, -2.254874 , 71.282013, -53.794426, 0.227875 , 2.847001, 0.224040, 2.531043, 0.125545
122.199997, -371.899994, -1.963000 , 205.607239, -347.764099, -2.143224 , 65.467941, -57.037334, 0.180224 , 2.980437, 0.211524, 2.565557, 0.111650
114.099998, -392.299988, -1.937000 , 194.695175, -366.540039, -2.051288 , 60.095417, -59.562557, 0.114288 , 3.234729, 0.161567, 2.657595, 0.091936
106.400002, -412.399994, -1.931000 , 185.039932, -387.088348, -1.968829 , 53.814163, -62.681370, 0.037829 , 3.265931, 0.094781, 2.715119, 0.082459
98.699997, -432.899994, -1.929000 , 177.017822, -408.283264, -1.896421 , 48.377071, -66.327400, -0.032579 , 3.251065, 0.017482, 2.726624, 0.072408
91.099998, -453.200012, -1.930000 , 170.404312, -430.564575, -1.822242 , 41.654930, -71.178680, -0.107758 , 3.251122, -0.054133, 2.761138, 0.074179
83.500000, -473.100006, -1.940000 , 165.887909, -450.513031, -1.764650 , 38.035236, -76.493530, -0.175350 , 3.151551, -0.130325, 2.853176, 0.057593
75.500000, -493.100006, -1.961000 , 162.317535, -470.448975, -1.731369 , 36.240372, -82.079163, -0.229631 , 3.107774, -0.199518, 2.876185, 0.033280
67.099998, -512.799988, -1.988000 , 159.053131, -490.863861, -1.727344 , 36.004234, -87.408615, -0.260656 , 3.073188, -0.255576, 2.899195, 0.004025
58.000000, -532.299988, -2.026000 , 155.652451, -511.179504, -1.745957 , 37.814812, -92.477654, -0.280043 , 3.049429, -0.288291, 2.864681, -0.018612
48.000000, -551.700012, -2.064000 , 151.693680, -531.414917, -1.782027 , 41.575047, -97.135887, -0.281972 , 3.033289, -0.300197, 2.864681, -0.036071
37.200001, -570.799988, -2.106000 , 146.943619, -551.152893, -1.831895 , 47.310638, -100.952339, -0.274105 , 3.031978, -0.300197, 2.841671, -0.049867
25.600000, -589.400024, -2.154000 , 140.968048, -570.908630, -1.897144 , 54.500706, -103.350815, -0.256856 , 3.039359, -0.300197, 2.853176, -0.065249
13.100000, -607.200012, -2.203000 , 133.757599, -589.871704, -1.971155 , 62.984165, -104.362450, -0.231845 , 3.054343, -0.289516, 2.841671, -0.074012
-0.100000, -624.400024, -2.255000 , 125.179108, -608.195496, -2.046145 , 71.741753, -103.973854, -0.208855 , 3.131103, -0.265426, 2.887690, -0.074990
-14.400000, -641.000000, -2.312000 , 114.958305, -626.190369, -2.128538 , 81.030945, -101.916054, -0.183462 , 3.148112, -0.242305, 2.887690, -0.082393
-29.500000, -656.599976, -2.364000 , 103.101822, -643.454529, -2.216633 , 90.306572, -97.983505, -0.147367 , 3.164931, -0.216243, 2.899195, -0.088095
-45.299999, -671.200012, -2.422000 , 89.935410, -659.483521, -2.300282 , 98.867348, -93.011505, -0.121718 , 3.184940, -0.178874, 2.853176, -0.083648
-61.799999, -684.900024, -2.479000 , 75.189865, -674.771362, -2.375998 , 105.784454, -87.626839, -0.103002 , 3.196842, -0.151621, 3.002737, -0.075716
